zipcode,lat,long,sqft_living,grade,condition,view,waterfront,yr_built,yr_renovated,bedrooms,bathrooms,recently_renovated,price
98117,47.6893,-122.365,2320,7,3,0,0,1918,0,4,1.75,0,555000.0
98105,47.6598,-122.273,3260,9,5,0,0,1937,0,4,3.5,0,1550000.0
98116,47.5645,-122.397,1730,7,3,0,0,1947,0,3,1.5,0,550000.0
98112,47.6263,-122.314,3320,10,5,0,0,1905,0,4,2.5,0,1800000.0
98117,47.6821,-122.388,1660,7,4,0,0,1908,0,1,1.0,0,655000.0
98042,47.3154,-122.079,3290,10,4,0,0,1992,0,3,2.5,0,685000.0
98115,47.6986,-122.297,2280,7,4,0,0,1954,0,4,2.0,0,721000.0
98119,47.638000000000005,-122.362,3650,9,3,0,0,1907,2014,4,4.25,1,1518630.0
98038,47.4014,-122.069,1620,7,3,0,0,1980,0,4,2.5,0,365000.0
98125,47.7278,-122.287,2020,7,4,0,0,1957,0,3,2.0,0,458000.0
98058,47.4493,-122.171,1150,6,3,0,0,1959,0,2,1.0,0,280000.0
98115,47.6786,-122.317,1940,7,4,0,0,1911,0,4,1.75,0,628000.0
98059,47.5347,-122.155,3440,10,3,0,0,2001,0,4,2.5,0,781500.0
98058,47.4346,-122.171,2000,7,4,0,0,1968,0,3,1.75,0,295000.0
98117,47.6892,-122.393,750,7,5,0,0,1947,0,2,1.0,0,435000.0
98146,47.5069,-122.367,1420,7,3,0,0,1979,0,3,1.75,0,300000.0
98010,47.3107,-121.999,880,5,4,0,0,1906,0,2,1.0,0,208500.0
98053,47.7078,-122.019,2680,9,3,0,0,2006,0,2,2.5,0,930000.0
98118,47.5633,-122.288,860,6,3,0,0,1906,0,2,2.0,0,316000.0
98042,47.3694,-122.083,1310,7,4,0,0,1990,0,3,2.0,0,249900.0
98144,47.6004,-122.292,1780,8,4,0,0,1989,0,3,2.25,0,675000.0
98029,47.5662,-122.017,1440,7,3,0,0,1985,0,3,2.25,0,447000.0
98122,47.6088,-122.294,1510,8,3,0,0,1905,1994,3,2.0,0,675000.0
98144,47.5928,-122.295,2100,8,3,0,0,2008,0,4,2.5,0,546000.0
98133,47.7337,-122.343,1310,7,3,0,0,2003,0,3,2.0,0,310000.0
98178,47.5035,-122.259,1280,7,3,0,0,1961,0,3,1.0,0,190000.0
98004,47.5827,-122.195,1320,8,3,0,0,1951,0,3,1.5,0,650000.0
98112,47.6207,-122.297,1740,8,3,0,0,1995,0,3,2.5,0,585000.0
98033,47.6906,-122.213,2910,10,3,0,0,2003,0,4,2.5,0,1430800.0
98074,47.6346,-122.045,2500,9,3,0,0,1983,0,4,2.5,0,565000.0
98108,47.5279,-122.318,1100,6,2,0,0,1926,0,3,1.0,0,174900.0
98125,47.711000000000006,-122.32,1381,8,3,0,0,2007,0,3,2.25,0,360000.0
98155,47.7758,-122.301,960,7,3,0,0,1953,0,3,1.0,0,234000.0
98034,47.7111,-122.211,3840,7,3,0,0,1961,0,8,3.0,0,575000.0
98042,47.3709,-122.125,2200,7,3,0,0,2004,0,3,2.5,0,315000.0
98001,47.3397,-122.291,1250,7,3,0,0,1967,0,3,1.0,0,225000.0
98028,47.7714,-122.256,2380,7,4,0,0,1961,0,3,1.5,0,370000.0
98107,47.6718,-122.359,1500,7,3,0,0,1947,0,3,1.0,0,606000.0
98058,47.4273,-122.147,1410,7,4,0,0,1983,0,3,2.0,0,272500.0
98115,47.6855,-122.291,1680,7,3,0,0,1992,0,3,1.75,0,475000.0
98059,47.4666,-122.072,1500,7,4,0,0,1968,0,3,1.0,0,270000.0
98126,47.5523,-122.379,2710,8,3,0,0,1961,0,4,1.75,0,624000.0
98133,47.76,-122.349,1730,7,3,0,0,1954,0,3,1.75,0,355000.0
98133,47.7027,-122.346,960,7,3,0,0,1972,0,3,1.0,0,345000.0
98092,47.3273,-122.173,2380,8,3,0,0,1993,0,4,2.5,0,342000.0
98022,47.1853,-122.017,1120,7,4,2,0,1917,0,3,1.75,0,316000.0
98038,47.3988,-122.023,2960,9,3,0,0,1990,0,4,2.5,0,539950.0
98178,47.4927,-122.248,1580,6,3,0,0,1944,0,3,2.0,0,221347.0
98055,47.4615,-122.214,1870,8,3,0,0,2000,0,3,2.5,0,330000.0
98022,47.2202,-121.993,1810,8,4,0,0,1977,0,4,2.5,0,279000.0
98103,47.6559,-122.338,2550,8,4,0,0,1900,0,4,3.0,0,850000.0
98004,47.5995,-122.198,1910,7,4,0,0,1952,0,3,1.75,0,746000.0
98109,47.626999999999995,-122.345,1200,7,3,0,0,1924,1998,2,2.0,0,478000.0
98103,47.681999999999995,-122.347,2420,7,5,0,0,1905,0,4,2.75,0,820000.0
98199,47.6321,-122.393,3080,11,3,3,0,1996,2006,3,3.5,1,2160000.0
98006,47.5535,-122.191,3850,10,3,1,0,2000,0,3,3.0,0,820000.0
98177,47.7745,-122.368,3000,8,4,2,0,1942,0,3,2.0,0,887000.0
98001,47.2861,-122.253,1360,7,4,0,0,1953,0,3,1.0,0,159000.0
98199,47.6375,-122.388,3670,8,3,1,0,1964,0,7,4.25,0,824000.0
98117,47.6916,-122.37,2270,9,3,0,0,2014,0,4,2.5,0,812000.0
98023,47.3149,-122.386,1750,7,4,0,0,1975,0,4,2.5,0,242000.0
98065,47.5422,-121.888,3550,9,3,0,0,2007,0,4,2.5,0,625000.0
98146,47.5108,-122.366,2370,7,4,0,0,1948,0,4,1.0,0,399888.0
98042,47.3604,-122.089,1670,7,4,0,0,1990,0,3,2.25,0,289000.0
98058,47.4298,-122.102,1860,9,3,0,0,2002,0,3,2.0,0,400000.0
98033,47.6573,-122.173,4460,12,3,0,0,1992,0,3,2.5,0,1550000.0
98117,47.6902,-122.387,1080,7,3,0,0,1940,0,2,1.0,0,345000.0
98117,47.6902,-122.387,1080,7,3,0,0,1940,0,2,1.0,0,874950.0
98103,47.6685,-122.335,2280,7,5,0,0,1917,0,3,2.75,0,875000.0
98053,47.6324,-121.988,2540,9,3,0,0,1996,0,4,2.5,0,628990.0
98107,47.6681,-122.368,2560,6,4,0,0,1944,0,2,3.5,0,535000.0
98004,47.6035,-122.206,2390,8,3,0,0,1979,0,4,2.75,0,770126.0
98006,47.5678,-122.128,2870,8,5,0,0,1968,0,4,2.5,0,710000.0
98126,47.5667,-122.372,1510,7,3,2,0,1925,2011,3,1.75,1,465000.0
98133,47.7659,-122.341,2200,7,4,0,0,1952,0,3,1.75,0,359000.0
98106,47.5323,-122.347,720,4,3,0,0,1949,0,2,0.75,0,151000.0
98006,47.5422,-122.132,2970,9,3,0,0,1994,0,3,2.5,0,820000.0
98023,47.3018,-122.378,960,7,4,0,0,1970,0,3,1.5,0,160000.0
98117,47.6771,-122.397,1420,7,4,0,0,1945,0,4,1.75,0,535000.0
98155,47.7722,-122.312,1800,7,3,0,0,1975,0,3,2.25,0,365000.0
98075,47.597,-121.979,3090,9,3,0,0,2005,0,4,2.5,0,708000.0
98032,47.3724,-122.277,1200,7,4,0,0,1967,0,3,1.0,0,215000.0
98039,47.6209,-122.237,4065,10,4,0,0,1987,0,4,3.5,0,1950000.0
98059,47.4833,-122.157,2570,7,5,0,0,1958,0,4,2.5,0,390000.0
98115,47.68600000000001,-122.304,1530,7,4,0,0,1937,0,3,2.0,0,570000.0
98072,47.7527,-122.082,1500,7,3,0,0,1977,0,3,1.75,0,383000.0
98042,47.3509,-122.165,2490,9,3,0,0,2005,0,4,3.0,0,370000.0
98019,47.7247,-121.959,3040,7,3,0,0,2000,0,4,2.5,0,454000.0
98177,47.7633,-122.369,4140,10,3,4,0,1973,0,5,3.25,0,1400000.0
98056,47.5241,-122.199,1690,7,3,0,0,1977,0,4,1.75,0,371000.0
98008,47.6353,-122.123,1430,7,3,0,0,1959,0,3,1.75,0,530000.0
98011,47.7496,-122.201,2490,8,4,0,0,1983,0,4,2.75,0,608000.0
98125,47.713,-122.284,1350,7,5,0,0,1954,0,3,1.75,0,450000.0
98075,47.5943,-122.018,3140,10,3,0,0,1994,0,4,2.5,0,780000.0
98042,47.3468,-122.091,2340,8,2,0,0,1978,0,4,2.5,0,290000.0
98092,47.3174,-122.18,1610,7,4,0,0,1978,0,3,1.75,0,225000.0
98077,47.7478,-122.036,3320,10,4,0,0,1991,0,4,2.5,0,805000.0
98011,47.7446,-122.193,2390,9,3,0,0,1991,0,3,2.5,0,660000.0
98059,47.4818,-122.094,1180,7,5,0,0,1962,0,3,1.75,0,299000.0
98103,47.6538,-122.356,1260,8,3,0,0,2007,0,2,2.25,0,530000.0
98199,47.6599,-122.396,1800,7,5,0,0,1970,0,3,2.5,0,680000.0
98001,47.2664,-122.256,1790,6,5,0,0,1944,0,4,1.75,0,199900.0
98178,47.5003,-122.26,1760,7,3,0,0,1963,0,3,1.75,0,224000.0
98031,47.4031,-122.201,1540,7,4,0,0,1980,0,3,1.75,0,244000.0
98117,47.687,-122.391,1260,7,5,0,0,1918,0,4,1.75,0,485000.0
98030,47.3824,-122.207,2240,8,3,0,0,1994,0,4,2.5,0,330000.0
98119,47.6472,-122.362,1630,6,3,0,0,1915,1970,4,2.0,0,509000.0
98059,47.5123,-122.151,2350,8,3,0,0,1989,0,4,2.5,0,440000.0
98022,47.2073,-122.012,1350,7,3,0,0,1998,0,3,2.0,0,244000.0
98106,47.5534,-122.365,1320,7,4,0,0,1930,0,4,1.75,0,399700.0
98107,47.6696,-122.372,1950,7,4,0,0,1910,0,4,2.5,0,519000.0
98168,47.476000000000006,-122.292,2100,7,3,0,0,1959,0,4,1.0,0,211000.0
98177,47.7047,-122.378,3480,7,4,0,0,1941,1998,3,2.5,0,950000.0
98074,47.6022,-122.021,1830,8,3,0,0,1999,0,3,2.5,0,410000.0
98117,47.678,-122.375,2640,7,3,0,0,1949,0,4,2.0,0,750000.0
98023,47.3036,-122.363,900,6,4,0,0,1978,0,3,1.0,0,133400.0
98022,47.2056,-121.994,1553,7,3,0,0,1900,2001,3,2.0,0,240000.0
98052,47.6743,-122.142,1710,8,3,0,0,2005,0,3,2.5,0,539000.0
98045,47.4883,-121.725,3400,10,3,0,0,1998,0,4,3.0,0,688000.0
98115,47.676,-122.288,1270,7,3,0,0,1950,0,3,1.5,0,465000.0
98116,47.5739,-122.406,2960,8,4,2,0,1952,0,3,1.75,0,936000.0
98053,47.6884,-122.044,3040,7,3,0,0,2003,0,4,2.5,0,620000.0
98133,47.7441,-122.357,1430,7,5,0,0,1962,0,3,1.75,0,429950.0
98038,47.3842,-122.04,1520,7,3,0,0,2004,0,3,2.5,0,296475.0
98155,47.7607,-122.329,1820,7,3,0,0,1962,0,4,2.0,0,330000.0
98052,47.7072,-122.164,1800,8,3,0,0,1979,0,3,2.25,0,445000.0
98118,47.5554,-122.267,2720,10,3,1,0,2014,0,4,3.25,0,846000.0
98116,47.5607,-122.391,1980,8,4,1,0,1960,0,4,1.75,0,725000.0
98023,47.3059,-122.349,2550,9,3,0,0,1989,0,4,2.5,0,369000.0
98005,47.5924,-122.175,2210,8,3,0,0,1958,0,3,1.75,0,625000.0
98053,47.681999999999995,-122.037,2120,7,3,0,0,2003,0,3,2.0,0,535000.0
98002,47.306999999999995,-122.217,1570,6,5,0,0,1911,0,4,1.5,0,229950.0
98092,47.2761,-122.153,1310,7,4,0,0,1974,0,3,1.75,0,229999.0
98115,47.6754,-122.315,3150,8,3,0,0,1911,2007,5,3.5,1,850000.0
98027,47.4677,-122.01,3870,10,3,0,0,2001,0,4,4.5,0,589900.0
98144,47.5764,-122.289,1840,7,4,0,0,1914,0,2,1.0,0,513000.0
98027,47.5631,-122.091,1120,6,4,0,0,1941,1987,3,1.0,0,401000.0
98146,47.511,-122.359,1440,7,3,0,0,2006,0,3,2.5,0,260000.0
98177,47.7771,-122.362,2300,8,4,0,0,1950,0,4,2.75,0,525000.0
98056,47.537,-122.178,2070,8,4,0,0,1977,0,3,3.5,0,470000.0
98198,47.4174,-122.316,1420,7,3,0,0,1962,0,4,1.5,0,205000.0
98027,47.5613,-122.083,2010,8,4,0,0,1979,0,3,2.25,0,620000.0
98146,47.5122,-122.357,1200,6,3,0,0,1979,0,3,1.5,0,229000.0
98115,47.7001,-122.309,1150,7,3,0,0,1940,0,2,2.0,0,445000.0
98168,47.4971,-122.282,1240,7,3,0,0,1967,0,2,1.0,0,215000.0
98053,47.7132,-122.034,1900,8,3,0,0,2005,0,2,2.5,0,504975.0
98011,47.7628,-122.168,2350,8,3,0,0,1980,0,4,2.25,0,495000.0
98042,47.3732,-122.116,1120,7,4,0,0,1976,0,3,1.0,0,205000.0
98146,47.5051,-122.338,1020,6,3,0,0,1937,1946,1,1.0,0,152275.0
98125,47.7026,-122.285,1930,8,3,0,0,1968,0,4,2.25,0,586000.0
98053,47.7094,-122.024,2680,9,3,0,0,2002,0,2,2.5,0,779950.0
98074,47.6204,-122.044,2660,8,4,0,0,1983,0,4,1.75,0,557000.0
98144,47.5818,-122.296,2200,8,4,2,0,1958,0,4,2.25,0,610000.0
98125,47.72,-122.318,1010,7,5,0,0,1953,0,3,1.5,0,405000.0
98055,47.4379,-122.192,2310,8,3,0,0,1980,0,4,2.25,0,320000.0
98118,47.5524,-122.27,920,6,3,0,0,1970,0,3,1.0,0,356000.0
98115,47.6771,-122.319,3030,7,4,0,0,1913,0,5,3.0,0,794500.0
98059,47.4815,-122.152,1590,7,3,0,0,1988,0,3,1.75,0,349000.0
98027,47.4734,-122.006,2740,7,3,0,0,1991,0,4,2.25,0,549000.0
98002,47.2819,-122.224,960,6,4,0,0,1962,0,3,1.0,0,193000.0
98008,47.6208,-122.093,2240,9,3,1,0,1977,0,3,1.5,0,700000.0
98065,47.5363,-121.87,2400,8,3,0,0,1998,0,3,2.5,0,523000.0
98155,47.7757,-122.295,2860,7,4,0,0,1965,0,5,3.25,0,565000.0
98065,47.5328,-121.881,2960,7,3,0,0,2000,0,4,2.5,0,500000.0
98109,47.641000000000005,-122.349,3770,9,5,0,0,1925,0,4,3.25,0,1450000.0
98027,47.4574,-122.003,3830,9,3,0,0,1995,0,6,3.5,0,710000.0
98055,47.457,-122.189,2750,8,3,0,0,2008,0,4,2.0,0,333000.0
98115,47.6724,-122.279,2100,7,3,0,0,1943,0,3,1.75,0,580000.0
98188,47.4531,-122.273,1500,7,3,0,0,1956,0,4,1.75,0,289950.0
98199,47.64,-122.394,710,5,3,1,0,1925,0,2,1.0,0,375000.0
98074,47.6082,-122.057,2770,8,5,0,0,1984,0,2,3.0,0,505000.0
98178,47.5058,-122.235,2050,7,3,2,0,1939,0,3,1.75,0,324950.0
98052,47.6887,-122.124,1960,7,3,0,0,1965,0,4,2.25,0,490000.0
98199,47.6493,-122.401,1770,7,5,0,0,1911,1981,4,2.0,0,630000.0
98056,47.5241,-122.193,3290,8,4,0,0,1993,0,3,2.75,0,595000.0
98199,47.6515,-122.397,1990,9,3,0,0,1956,2015,4,2.0,1,872500.0
98126,47.5577,-122.379,1760,7,4,2,0,1951,0,2,1.0,0,490000.0
98006,47.5423,-122.111,5080,11,3,0,0,2001,0,4,3.25,0,1900000.0
98056,47.5135,-122.193,1020,7,3,0,0,1956,0,2,1.0,0,310000.0
98055,47.4657,-122.198,1350,6,2,0,0,1946,0,3,1.0,0,450000.0
98074,47.6276,-122.053,1740,9,3,0,0,1974,0,3,1.5,0,539000.0
98053,47.6892,-122.048,3540,10,3,0,0,1989,0,3,2.5,0,888550.0
98058,47.4267,-122.157,1520,7,3,0,0,1981,0,3,2.5,0,269950.0
98034,47.721,-122.228,1310,7,3,0,0,1967,0,3,1.75,0,300000.0
98005,47.611,-122.157,3000,10,3,0,0,1952,0,2,3.25,0,780000.0
98027,47.5234,-122.055,2660,8,3,0,0,1992,0,3,2.5,0,545000.0
98042,47.3596,-122.16,2120,7,3,0,0,1994,0,3,2.25,0,278000.0
98034,47.7151,-122.203,1200,7,3,0,0,1986,0,3,2.25,0,342000.0
98038,47.3615,-122.057,1900,7,4,0,0,1967,0,4,1.75,0,190000.0
98103,47.6529,-122.355,1010,8,3,0,0,1999,0,2,1.5,0,387000.0
98058,47.452,-122.159,1850,7,3,0,0,1978,0,3,2.25,0,279950.0
98031,47.407,-122.216,4520,9,3,0,0,1953,2008,6,4.5,1,550000.0
98019,47.7416,-121.91,2010,8,3,0,0,2003,0,3,2.0,0,439000.0
98027,47.5107,-122.027,2420,8,4,0,0,1969,0,3,2.25,0,774888.0
98003,47.3436,-122.323,2732,8,4,2,0,1975,0,5,2.5,0,480000.0
98103,47.6893,-122.348,1910,8,5,0,0,1941,0,4,2.0,0,835000.0
98119,47.6364,-122.363,3520,9,3,0,0,2008,0,5,3.5,0,1500000.0
98117,47.6876,-122.368,2220,7,4,0,0,1929,0,4,2.0,0,771000.0
98199,47.6471,-122.412,2020,9,4,3,0,1941,0,4,2.25,0,1225000.0
98007,47.623999999999995,-122.142,2090,8,5,0,0,1966,0,4,2.5,0,600000.0
98058,47.4607,-122.171,1580,7,3,0,0,1962,0,3,1.0,0,305000.0
98004,47.626000000000005,-122.213,2650,8,3,0,0,1955,0,5,1.75,0,1388000.0
98188,47.4459,-122.278,1020,6,4,0,0,1971,0,3,1.0,0,216500.0
98116,47.5618,-122.384,1070,7,3,0,0,2004,0,3,2.5,0,370000.0
98177,47.7753,-122.365,2120,8,3,0,0,1967,0,4,1.75,0,492650.0
98034,47.7203,-122.229,1360,7,3,0,0,1966,0,5,1.75,0,431200.0
98030,47.3748,-122.186,1700,7,3,0,0,1990,0,4,2.0,0,277500.0
98032,47.3712,-122.289,1820,7,5,0,0,1960,0,5,1.5,0,278000.0
98072,47.7417,-122.172,1430,6,3,0,0,1969,0,4,1.0,0,351000.0
98034,47.7059,-122.2,4140,10,3,0,0,2003,0,4,3.5,0,850000.0
98119,47.6369,-122.365,1313,8,3,0,0,1904,2012,2,2.0,1,885000.0
98022,47.2241,-122.072,1590,8,3,3,0,1998,0,3,2.0,0,399950.0
98178,47.4883,-122.248,1080,7,3,0,0,1968,0,3,1.75,0,185000.0
98178,47.4994,-122.234,2730,8,3,0,0,1979,0,5,3.0,0,440000.0
98006,47.5684,-122.19,3800,10,3,0,0,1969,2009,4,3.25,1,2395000.0
98031,47.41,-122.208,2540,8,4,0,0,1969,0,3,2.25,0,299000.0
98032,47.3707,-122.275,1810,8,3,0,0,1980,0,3,1.75,0,299500.0
98155,47.7565,-122.325,1540,7,5,0,0,1961,0,3,1.5,0,420000.0
98032,47.3885,-122.284,1390,7,3,0,0,1955,2013,4,1.0,1,234000.0
98103,47.6928,-122.339,1460,7,5,0,0,1950,0,2,1.75,0,540000.0
98077,47.7545,-122.047,2350,8,4,0,0,1994,0,4,2.5,0,649950.0
98125,47.7336,-122.306,1160,7,4,0,0,1956,0,3,1.0,0,330000.0
98053,47.6944,-122.022,3500,9,3,0,0,2010,0,4,3.25,0,840000.0
98031,47.396,-122.184,1980,8,5,0,0,1991,0,3,2.5,0,370000.0
98056,47.5383,-122.178,1250,7,5,0,0,1968,0,3,1.5,0,410000.0
98125,47.7143,-122.325,770,7,3,0,0,1951,0,2,1.0,0,257000.0
98118,47.5346,-122.286,1920,7,3,0,0,1959,0,3,1.0,0,350000.0
98177,47.77,-122.39,1120,6,3,1,0,1947,0,2,1.0,0,380000.0
98072,47.7422,-122.099,1150,6,4,0,0,1969,0,3,1.0,0,344000.0
98117,47.6772,-122.393,1590,7,3,0,0,1985,0,3,2.5,0,488000.0
98117,47.6862,-122.392,910,7,3,0,0,1942,0,3,1.0,0,465000.0
98178,47.5071,-122.249,1870,7,3,0,0,1948,0,2,1.75,0,229500.0
98146,47.5082,-122.362,2420,8,3,0,0,2013,0,5,3.0,0,445000.0
98030,47.3846,-122.227,2120,6,3,0,0,1919,0,4,1.5,0,246000.0
98028,47.7646,-122.267,2730,7,5,0,0,1958,0,5,2.5,0,545000.0
98056,47.5222,-122.201,2560,8,3,1,0,2005,0,4,2.5,0,518000.0
98056,47.5295,-122.179,2620,8,3,0,0,1996,0,4,2.5,0,565000.0
98056,47.4802,-122.189,2760,7,3,0,0,2001,0,4,2.5,0,445000.0
98004,47.6255,-122.208,2900,8,3,0,0,1959,0,5,2.5,0,968000.0
98115,47.6823,-122.27,1820,7,5,0,0,1945,0,3,2.0,0,725000.0
98058,47.45399999999999,-122.164,1870,7,3,0,0,1977,0,3,1.75,0,315500.0
98034,47.7206,-122.171,2010,7,3,0,0,1977,0,4,1.75,0,487585.0
98148,47.4631,-122.329,940,7,2,0,0,1954,0,2,1.0,0,246500.0
98199,47.6528,-122.401,1850,8,3,0,0,1913,1999,3,1.75,0,819000.0
98038,47.3531,-122.021,2530,7,3,0,0,2004,0,5,2.5,0,349900.0
98146,47.5117,-122.378,940,6,4,0,0,1942,0,3,1.0,0,267000.0
98028,47.7401,-122.249,1820,7,3,0,0,1978,0,3,2.25,0,480000.0
98122,47.6135,-122.297,1510,7,3,0,0,1924,0,2,1.0,0,525000.0
98029,47.5706,-122.006,2070,8,3,0,0,1996,0,4,2.5,0,578000.0
98103,47.6908,-122.341,1380,8,3,0,0,2000,0,3,2.5,0,345000.0
98116,47.5694,-122.397,1270,7,3,0,0,1955,0,3,1.0,0,499000.0
98008,47.63399999999999,-122.125,1390,7,4,0,0,1956,0,3,1.5,0,425000.0
98092,47.2595,-122.218,1840,8,5,0,0,1988,2013,4,3.0,1,268000.0
98045,47.4431,-121.765,1600,7,4,0,0,1971,0,3,1.0,0,240000.0
98023,47.2978,-122.363,1480,7,4,0,0,1964,0,3,1.5,0,147000.0
98033,47.6859,-122.166,2120,6,4,0,0,1949,0,4,2.0,0,500000.0
98119,47.6366,-122.369,2940,8,5,2,0,1910,0,4,2.75,0,1010000.0
98072,47.7253,-122.092,3820,11,3,2,0,1995,0,4,3.0,0,991500.0
98117,47.6819,-122.393,2740,7,4,0,0,1959,0,5,2.0,0,510000.0
98004,47.6377,-122.219,4360,10,3,0,0,2007,0,4,4.0,0,1980000.0
98029,47.5524,-121.999,1540,8,3,0,0,2014,0,4,2.5,0,484998.0
98006,47.5422,-122.112,4660,11,3,2,0,2003,0,4,3.5,0,1280000.0
98198,47.3819,-122.312,1590,7,3,0,0,1986,0,3,1.75,0,210000.0
98007,47.5893,-122.135,1180,7,4,0,0,1955,0,2,1.0,0,450000.0
98004,47.6226,-122.205,2360,7,3,0,0,1952,0,4,1.75,0,875000.0
98056,47.5398,-122.173,1860,8,5,0,0,1967,0,4,2.75,0,529950.0
98122,47.6067,-122.298,1470,7,3,0,0,1979,0,3,1.75,0,415000.0
98028,47.7605,-122.258,2990,7,4,2,0,1948,0,4,2.0,0,590000.0
98028,47.739,-122.253,1690,7,4,0,0,1956,0,3,1.5,0,379950.0
98118,47.5659,-122.284,660,6,3,0,0,1906,0,1,1.0,0,385000.0
98177,47.7266,-122.363,2310,8,3,0,0,1942,1988,3,1.75,0,588000.0
98108,47.5512,-122.323,770,6,3,0,0,1937,0,2,1.0,0,252500.0
98033,47.6897,-122.175,2320,9,3,0,0,1997,0,3,3.5,0,530000.0
98072,47.7592,-122.092,1370,7,3,0,0,1960,0,2,1.5,0,385000.0
98034,47.7214,-122.166,1700,7,4,0,0,1975,0,3,2.25,0,419000.0
98118,47.5307,-122.277,960,6,3,0,0,1951,0,2,1.0,0,175000.0
98115,47.6894,-122.284,1150,7,3,0,0,1948,0,2,1.0,0,515000.0
98115,47.6745,-122.31,2910,9,5,0,0,1937,0,4,2.5,0,945000.0
98058,47.4375,-122.166,2290,7,3,0,0,1973,0,5,2.25,0,359900.0
98056,47.50899999999999,-122.166,2260,8,3,0,0,1996,0,4,2.5,0,419950.0
98199,47.6368,-122.388,1300,7,3,0,0,1953,0,3,1.75,0,460000.0
98023,47.2843,-122.352,1850,7,3,0,0,1989,0,3,2.25,0,255000.0
98006,47.5683,-122.177,1920,7,4,0,0,1966,0,4,1.75,0,481000.0
98006,47.5683,-122.177,1920,7,4,0,0,1966,0,4,1.75,0,719521.0
98007,47.5911,-122.131,4910,10,4,0,0,1989,0,3,3.0,0,1080000.0
98178,47.4915,-122.228,2210,8,4,2,0,1965,0,4,2.5,0,334000.0
98105,47.6709,-122.282,2280,8,5,0,0,1931,0,4,2.75,0,675000.0
98126,47.5324,-122.38,1640,7,3,0,0,1948,0,3,1.75,0,556000.0
98119,47.6318,-122.369,1980,8,3,3,0,1910,0,4,2.0,0,900000.0
98117,47.684,-122.393,900,7,3,0,0,1910,0,3,1.0,0,400000.0
98117,47.6847,-122.37,1960,8,5,0,0,1912,0,4,1.75,0,724950.0
98031,47.394,-122.183,1800,8,4,0,0,2004,0,4,2.25,0,321000.0
98199,47.6474,-122.411,4270,10,5,3,0,1937,0,4,3.5,0,1356920.0
98188,47.4683,-122.281,1520,6,3,0,0,1920,0,4,2.0,0,171000.0
98053,47.6582,-122.038,5430,10,4,0,0,1987,0,4,3.0,0,1360000.0
98014,47.6892,-121.913,1950,7,3,0,0,1989,0,3,1.75,0,323000.0
98092,47.2703,-122.069,2190,9,3,2,0,1968,0,4,1.75,0,491500.0
98042,47.3423,-122.088,1200,7,5,0,0,1972,0,4,1.5,0,226000.0
98105,47.6643,-122.29,2180,7,4,0,0,1926,0,6,1.75,0,580000.0
98004,47.6443,-122.194,2320,9,3,0,0,1982,0,4,2.5,0,640000.0
98199,47.6385,-122.401,1040,7,4,0,0,1944,0,3,1.75,0,619790.0
98188,47.4694,-122.263,2700,8,3,0,0,2001,0,4,2.5,0,383962.0
98144,47.5926,-122.299,1400,7,3,0,0,2002,0,3,2.0,0,373000.0
98052,47.6642,-122.13,2060,8,3,0,0,1977,0,3,2.5,0,541338.0
98133,47.7356,-122.34,780,6,4,0,0,1953,0,2,1.0,0,254922.0
98117,47.6897,-122.393,2400,7,4,0,0,1926,0,3,2.25,0,575000.0
98008,47.611999999999995,-122.119,2900,7,4,2,0,1961,0,4,3.0,0,650000.0
98055,47.4475,-122.213,1740,7,4,0,0,1962,0,3,1.5,0,269950.0
98168,47.5099,-122.33,780,6,3,0,0,1942,0,2,1.0,0,270950.0
98028,47.7461,-122.247,2430,9,3,0,0,1988,0,3,2.75,0,495000.0
98199,47.6498,-122.396,2210,8,4,1,0,1954,0,4,2.0,0,794154.0
98003,47.3347,-122.325,1510,8,4,0,0,1960,0,3,1.5,0,340768.0
98125,47.7047,-122.307,900,7,3,0,0,1947,0,2,1.0,0,375000.0
98075,47.5854,-122.08,3670,10,3,0,0,2005,0,4,2.5,0,820000.0
98105,47.6647,-122.284,1160,8,3,0,0,2014,0,2,2.25,0,555000.0
98103,47.697,-122.347,1070,7,3,0,0,1999,0,2,1.5,0,312500.0
98112,47.6288,-122.3,950,7,3,0,0,1925,0,2,1.0,0,450000.0
98029,47.5577,-122.026,2950,9,3,0,0,2003,0,3,2.75,0,739000.0
98155,47.7364,-122.295,1420,7,3,0,0,2003,0,3,2.0,0,320000.0
98166,47.4789,-122.346,1590,6,3,0,0,1944,0,3,1.0,0,235000.0
98146,47.5128,-122.358,1290,7,3,0,0,1957,0,4,1.0,0,275500.0
98053,47.7133,-122.031,1690,8,3,0,0,2004,0,2,2.0,0,564000.0
98188,47.4514,-122.287,1340,6,3,0,0,1958,0,4,1.75,0,263000.0
98092,47.3388,-122.166,1397,7,3,0,0,1965,2014,3,1.75,1,257000.0
98092,47.3045,-122.103,3750,10,3,0,0,1991,0,4,2.5,0,725000.0
98055,47.4798,-122.228,2000,7,3,0,0,1979,0,3,2.25,0,300000.0
98001,47.3165,-122.252,2250,8,3,0,0,1998,0,3,2.0,0,328000.0
98023,47.3281,-122.344,840,6,3,0,0,1959,0,3,1.0,0,187500.0
98117,47.678999999999995,-122.386,1100,7,4,0,0,1900,0,3,1.0,0,400000.0
98136,47.5345,-122.383,1660,7,4,0,0,1954,0,3,1.5,0,515000.0
